2020-04-14 20:48:10 | INFO  | [main] o.e.BashExecuter:49 -  CMD: /bin/bash /home/soporte/Documents/unlu/sdypp2020/CH/CH-C4/script.bash
2020-04-14 20:48:10 | ERROR | [main] o.e.BashExecuter:84 -  EXPLOTO Cannot run program "/bin/bash /home/soporte/Documents/unlu/sdypp2020/CH/CH-C4/script.bash": error=2, No such file or directory
2020-04-14 20:48:28 | INFO  | [main] o.e.BashExecuter:19 -  OS : linux
2020-04-14 20:48:29 | INFO  | [main] o.e.BashExecuter:49 -  CMD: /bin/bash -c /home/soporte/Documents/unlu/sdypp2020/CH/CH-C4/script.bash
2020-04-14 20:48:29 | ERROR | [main] o.e.BashExecuter:84 -  EXPLOTO Cannot run program "/bin/bash -c /home/soporte/Documents/unlu/sdypp2020/CH/CH-C4/script.bash": error=2, No such file or directory
2020-04-14 20:49:00 | INFO  | [main] o.e.BashExecuter:19 -  OS : linux
2020-04-14 20:49:00 | INFO  | [main] o.e.BashExecuter:61 -  LINEA ENTRADA:/bin/bash: /home/soporte/Documents/unlu/sdypp2020/CH/CH-C4/script.bash: Permission denied
2020-04-14 20:49:50 | INFO  | [main] o.e.BashExecuter:19 -  OS : linux
2020-04-14 20:49:50 | INFO  | [main] o.e.BashExecuter:61 -  LINEA ENTRADA:/bin/bash: script.bash: command not found
2020-04-14 20:52:21 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:52:21 | INFO  | [main] o.e.BashExecuter:71 -  LINEA ENTRADA:/bin/bash: src/main/java/installer.sh: Permission denied
2020-04-14 20:53:07 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:53:07 | INFO  | [main] o.e.BashExecuter:72 -  LINEA ENTRADA:/bin/bash: src/main/java/installer.sh: Permission denied
2020-04-14 20:53:52 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:53:52 | INFO  | [main] o.e.BashExecuter:72 -  LINEA ENTRADA:/bin/bash: /home/soporte/installer.sh: Permission denied
2020-04-14 20:55:30 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:55:31 | INFO  | [main] o.e.BashExecuter:72 -  LINEA ENTRADA:/bin/bash: /home/soporte/installer.sh: Permission denied
2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:21 -  OS : linux
2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:65 -  LINEA ENTRADA:CH-C3.iml
2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:65 -  LINEA ENTRADA:log
2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:65 -  LINEA ENTRADA:pom.xml
2020-04-14 20:56:55 | INFO  | [main] o.e.BashExecuter:65 -  LINEA ENTRADA:script.bash
